Date,Price,High,Low,BTC_Price,SP_Price
2020-04-03,1618.45,1626.07,1606.3,6735.378478333571,2488.65
2020-04-06,1663.0,1669.97,1597.5,7332.979904322143,2663.68
2020-04-07,1648.95,1673.55,1641.89,7198.306225913979,2659.41
2020-04-08,1646.52,1657.69,1641.94,7363.022356258862,2749.98
2020-04-09,1684.07,1691.17,1643.1,7285.670985944138,2789.82
2020-04-10,1689.9,1697.5,1676.0,6862.6833987051705,2761.63
2020-04-13,1714.32,1723.88,1674.87,6843.1419948920675,2761.63
2020-04-14,1729.7,1747.85,1708.55,6870.245895463268,2846.06
2020-04-15,1716.6,1732.27,1707.71,6622.648823386673,2783.36
2020-04-16,1718.4,1739.17,1707.88,7105.095889516867,2799.55
2020-04-17,1684.69,1719.12,1679.37,7030.584810461955,2874.56
2020-04-20,1694.11,1703.46,1671.49,6854.454005339226,2823.16
2020-04-21,1687.02,1698.6,1661.39,6844.7642514674735,2736.56
2020-04-22,1714.82,1719.65,1680.09,7127.854011342614,2799.31
2020-04-23,1731.58,1739.74,1706.26,7487.681349795209,2797.8
2020-04-24,1729.43,1737.44,1710.21,7506.96038896132,2836.74
2020-04-27,1715.57,1727.93,1705.68,7777.6033234884135,2878.48
2020-04-28,1708.64,1716.04,1691.63,7743.412265119521,2863.39
2020-04-29,1712.39,1717.76,1697.55,8781.750812489743,2939.51
2020-04-30,1685.05,1723.17,1680.64,8623.046917139234,2912.43
2020-05-01,1700.41,1706.53,1670.06,8827.029848266022,2830.71
2020-05-04,1701.69,1712.57,1691.84,8872.841783298716,2842.74
2020-05-05,1707.17,1712.9,1691.45,9022.09722316745,2868.44
2020-05-06,1685.89,1709.34,1682.28,9156.062276677378,2848.42
2020-05-07,1717.94,1723.06,1683.5,9989.257556825016,2881.19
2020-05-08,1702.65,1723.91,1701.06,9801.464911272296,2929.8
2020-05-11,1697.35,1712.64,1691.59,8569.602203093998,2930.32
2020-05-12,1702.72,1711.79,1693.17,8813.15207998851,2870.12
2020-05-13,1715.99,1719.02,1698.81,9311.740460625753,2820.0
2020-05-14,1730.65,1737.41,1710.51,9792.424521954666,2852.5
2020-05-15,1743.0,1752.13,1727.93,9315.198087730027,2863.7
2020-05-18,1732.32,1765.94,1727.2,9732.88357182747,2953.91
2020-05-19,1745.11,1748.76,1725.66,9776.651528806711,2922.94
2020-05-20,1749.5,1754.77,1741.89,9511.033063362402,2971.61
2020-05-21,1726.33,1751.01,1717.1,9067.180891740432,2948.51
2020-05-22,1736.07,1740.07,1723.62,9169.759846689853,2955.45
2020-05-25,1729.57,1736.01,1721.45,8900.017209105457,2991.77
2020-05-26,1712.45,1736.07,1708.3,8841.721125022717,2991.77
2020-05-27,1709.26,1716.37,1693.82,9204.737603896296,3036.13
2020-05-28,1719.4,1727.52,1707.11,9576.592403730247,3029.73
2020-05-29,1728.3,1737.71,1712.53,9426.376510769798,3044.31
2020-06-01,1740.33,1744.84,1727.26,10202.8022693039,3055.73
2020-06-02,1727.96,1745.26,1721.4,9519.18942702042,3080.82
2020-06-03,1698.64,1733.8,1689.54,9666.783437629278,3122.87
2020-06-04,1711.83,1721.62,1696.9,9788.897706062335,3112.35
2020-06-05,1685.83,1717.25,1670.74,9619.452519841487,3193.93
2020-06-08,1697.96,1700.9,1677.52,9781.932907419774,3232.39
2020-06-09,1714.57,1721.04,1692.2,9774.027901440624,3207.18
2020-06-10,1737.1,1740.06,1708.47,9887.08533858982,3190.14
2020-06-11,1727.51,1744.92,1721.58,9277.488020089253,3002.1
2020-06-12,1730.8,1743.16,1722.57,9464.941047060578,3041.31
2020-06-15,1725.53,1734.53,1704.31,9425.84876897135,3066.59
2020-06-16,1727.46,1733.12,1716.43,9526.179593160216,3124.74
2020-06-17,1727.04,1730.41,1713.22,9464.291419951136,3113.49
2020-06-18,1722.99,1737.17,1717.57,9384.77102761171,3115.34
2020-06-19,1743.61,1745.36,1721.18,9308.694505988382,3097.74
2020-06-22,1755.44,1763.42,1743.27,9686.582641289264,3117.86
2020-06-23,1767.54,1771.25,1747.43,9624.65606588121,3131.29
2020-06-24,1762.43,1779.61,1760.8,9294.50545608301,3050.33
2020-06-25,1761.81,1769.04,1755.49,9248.260669652627,3083.76
2020-06-26,1771.47,1772.12,1747.67,9160.939047819798,3009.05
2020-06-29,1772.28,1775.72,1765.78,9076.553635594559,3053.24
2020-06-30,1781.67,1786.02,1765.35,9137.381261754252,3100.29
2020-07-01,1770.31,1789.48,1759.27,9233.360795326527,3115.86
2020-07-02,1776.14,1779.83,1757.68,9087.522475704905,3130.01
2020-07-03,1775.05,1777.43,1772.48,9058.326592390913,3179.72
2020-07-06,1783.9,1787.09,1770.13,9343.228794579212,3179.72
2020-07-07,1795.26,1797.59,1773.79,9256.833750994178,3145.32
2020-07-08,1810.78,1818.13,1791.62,9435.946406380674,3169.94
2020-07-09,1803.19,1816.26,1795.82,9233.150231023285,3152.05
2020-07-10,1798.9,1810.76,1794.28,9288.757732716345,3185.04
2020-07-13,1803.39,1813.45,1798.01,9241.61174886644,3155.22
2020-07-14,1807.79,1811.03,1791.46,9256.04817311996,3197.52
2020-07-15,1811.9,1814.79,1802.72,9196.643020762078,3226.56
2020-07-16,1797.05,1813.74,1795.02,9133.939045130106,3215.57
2020-07-17,1809.9,1812.03,1795.11,9154.68159413247,3224.73
2020-07-20,1816.09,1820.73,1805.6,9161.479395284428,3251.84
2020-07-21,1842.22,1843.89,1815.57,9391.379588219173,3257.3
2020-07-22,1872.07,1872.64,1840.75,9523.787156394672,3276.02
2020-07-23,1887.44,1898.4,1862.8,9605.97090673939,3235.66
2020-07-24,1901.46,1906.54,1881.56,9541.910441410333,3215.63
2020-07-27,1942.42,1945.71,1899.73,11034.211762873276,3239.41
2020-07-28,1959.51,1981.22,1907.7,10913.919113891081,3218.44
2020-07-29,1970.73,1980.8,1944.97,11095.986993829563,3258.44
2020-07-30,1960.5,1971.87,1939.67,11104.32712383238,3246.22
2020-07-31,1975.9,1980.45,1955.4,11316.711845583479,3271.12
2020-08-03,1977.26,1985.28,1960.4,11222.755480895326,3294.61
2020-08-04,2018.07,2019.88,1968.5,11192.478099562371,3306.51
2020-08-05,2039.4,2055.68,2009.77,11746.48348696076,3327.77
2020-08-06,2063.19,2069.77,2034.71,11764.796760358497,3349.16
2020-08-07,2034.62,2073.41,2015.55,11596.632070766533,3351.28
2020-08-10,2027.26,2050.01,2019.41,11888.624305371544,3360.47
2020-08-11,1911.25,2032.19,1901.69,11390.661600053068,3333.69
2020-08-12,1917.82,1949.45,1864.3,11565.658756180637,3380.35
2020-08-13,1953.03,1966.43,1912.93,11783.847686614155,3373.43
2020-08-14,1943.76,1962.84,1932.65,11763.672526924383,3372.85
2020-08-17,1986.45,1990.65,1929.74,12287.44662005324,3381.99
2020-08-18,2000.95,2015.45,1977.84,11947.484505911108,3389.78
2020-08-19,1929.54,2006.68,1924.82,11756.554631913628,3374.85
2020-08-20,1942.6,1955.44,1925.12,11856.735380205339,3385.51
2020-08-21,1939.4,1956.08,1911.65,11530.910818333681,3397.16
2020-08-24,1932.45,1961.89,1924.01,11750.341243404864,3431.28
2020-08-25,1927.94,1937.69,1914.42,11321.162501963843,3443.62
2020-08-26,1953.45,1954.98,1902.77,11461.64199705031,3478.73
2020-08-27,1928.91,1976.6,1910.22,11331.250746578236,3484.55
2020-08-28,1964.49,1973.91,1923.7,11528.99854428837,3508.01
2020-08-31,1969.75,1976.47,1954.58,11651.519132744299,3500.31
2020-09-01,1970.14,1992.38,1963.2,11923.395113613937,3526.65
2020-09-02,1942.62,1974.45,1932.76,11390.130954444388,3580.84
2020-09-03,1930.52,1951.19,1921.99,10149.27842707121,3455.06
2020-09-04,1932.45,1942.25,1916.67,10455.407005637837,3426.96
2020-09-07,1928.82,1941.44,1924.57,10375.522406973723,3331.84
2020-09-08,1930.93,1940.84,1906.67,10127.963153229031,3331.84
2020-09-09,1946.66,1950.95,1920.2,10220.886189232193,3398.96
2020-09-10,1954.07,1966.5,1941.42,10338.762175528158,3339.19
2020-09-11,1941.5,1957.95,1937.42,10389.582608618704,3340.97
2020-09-14,1956.37,1962.52,1937.46,10673.89124971263,3383.54
2020-09-15,1955.52,1972.35,1948.64,10785.772784048728,3401.2
2020-09-16,1959.32,1973.63,1949.89,10955.3546464683,3385.49
2020-09-17,1942.6,1963.48,1932.99,10941.190725467288,3357.01
2020-09-18,1949.69,1960.2,1941.79,10934.929118264483,3319.47
2020-09-21,1912.57,1955.75,1883.21,10418.29014287472,3281.06
2020-09-22,1899.28,1919.99,1894.93,10530.696973922724,3315.57
2020-09-23,1863.55,1905.56,1855.77,10241.533685244953,3236.92
2020-09-24,1868.04,1877.3,1848.45,10737.63104464548,3246.59
2020-09-25,1860.05,1875.28,1852.59,10688.140392435687,3298.46
2020-09-28,1880.85,1883.39,1849.19,10697.10622338593,3351.6
2020-09-29,1897.69,1899.24,1875.56,10841.059767321089,3335.47
2020-09-30,1885.44,1902.39,1881.31,10777.565205038227,3363.0
2020-10-01,1905.05,1912.09,1884.48,10619.884587471177,3380.8
2020-10-02,1898.7,1917.28,1889.57,10571.74692099282,3348.44
2020-10-05,1912.9,1918.74,1886.81,10793.368541830236,3408.63
2020-10-06,1877.13,1921.1,1874.57,10600.608544508694,3360.95
2020-10-07,1887.22,1898.31,1873.05,10667.872319481388,3419.45
2020-10-08,1893.09,1900.73,1881.86,10927.80772659477,3446.83
2020-10-09,1929.43,1930.83,1893.32,11052.645563838354,3477.13
2020-10-12,1921.95,1933.45,1918.19,11532.315167671573,3534.22
2020-10-13,1890.82,1925.73,1886.59,11423.337925006517,3511.93
2020-10-14,1900.89,1913.03,1882.44,11420.433602399395,3488.67
2020-10-15,1907.82,1909.22,1889.46,11505.891620583201,3483.34
2020-10-16,1898.97,1914.06,1897.59,11321.137869217062,3483.81
2020-10-19,1904.27,1918.59,1897.09,11753.363312627183,3426.92
2020-10-20,1906.39,1914.2,1894.74,11913.451360875853,3443.12
2020-10-21,1924.49,1931.41,1907.94,12789.283995947908,3435.56
2020-10-22,1904.04,1926.0,1894.8,12973.736322514656,3453.49
2020-10-23,1900.79,1914.3,1894.54,12926.019960545036,3465.39
2020-10-26,1901.69,1908.55,1890.9,13055.03620835163,3400.97
2020-10-27,1906.83,1911.34,1897.47,13659.017917823248,3390.68
2020-10-28,1877.06,1911.03,1869.59,13269.006368074051,3271.03
2020-10-29,1867.13,1885.42,1859.67,13456.237427650543,3310.11
2020-10-30,1877.95,1889.85,1864.64,13562.559358345989,3269.96
2020-11-02,1895.1,1896.12,1873.21,13552.491654667354,3310.24
2020-11-03,1908.36,1910.71,1886.81,14024.852236311015,3369.16
2020-11-04,1903.21,1916.68,1883.15,14146.947677102838,3443.44
2020-11-05,1948.56,1952.95,1902.43,15582.736392470255,3510.45
2020-11-06,1951.51,1960.77,1935.4,15579.996645874566,3509.44
2020-11-09,1861.86,1965.92,1850.36,15331.255808247355,3550.5
2020-11-10,1876.5,1890.6,1860.3,15301.446154480673,3545.53
2020-11-11,1864.71,1884.93,1856.05,15689.746232266101,3572.66
2020-11-12,1875.76,1883.88,1862.46,16295.802369471188,3537.01
2020-11-13,1888.04,1897.16,1873.76,16322.488662223932,3585.15
2020-11-16,1888.52,1899.35,1864.74,16715.75912168763,3626.91
2020-11-17,1878.6,1893.9,1877.69,17664.636422185824,3609.53
2020-11-18,1871.41,1884.92,1863.94,17777.11295427013,3567.79
2020-11-19,1867.37,1874.34,1852.48,17806.361167470433,3581.87
2020-11-20,1870.49,1879.98,1860.66,18659.335793996488,3557.54
2020-11-23,1835.85,1876.72,1830.85,18373.552652437753,3577.59
2020-11-24,1807.51,1839.26,1800.69,19158.892968849865,3635.41
2020-11-25,1805.3,1817.98,1801.33,18720.691851256455,3629.65
2020-11-26,1810.57,1818.78,1805.31,17161.029148820773,3638.35
2020-11-27,1788.13,1813.81,1773.93,17144.810337567887,3638.35
2020-11-30,1777.02,1789.99,1764.69,19698.799763738687,3621.63
2020-12-01,1814.87,1817.55,1775.52,18793.89391641903,3662.45
2020-12-02,1831.01,1832.65,1806.99,19208.893093693732,3669.01
2020-12-03,1840.36,1844.45,1823.6,19428.2042743612,3666.72
2020-12-04,1837.61,1848.26,1829.3,18675.32401978046,3699.12
2020-12-07,1863.69,1868.76,1822.99,19170.308498664966,3691.96
2020-12-08,1871.36,1875.79,1859.83,18323.41186648271,3702.25
2020-12-09,1839.11,1871.37,1825.71,18547.017878282833,3672.82
2020-12-10,1835.31,1850.4,1828.48,18259.0342370715,3668.1
2020-12-11,1839.03,1847.89,1824.23,18040.19360341744,3663.46
2020-12-14,1827.17,1839.86,1819.92,19271.449252299815,3647.49
2020-12-15,1853.46,1855.76,1825.29,19429.28311733126,3694.62
2020-12-16,1864.15,1866.2,1844.75,21303.793542490366,3701.17
2020-12-17,1885.87,1896.26,1861.83,22806.201626640926,3722.48
2020-12-18,1880.66,1889.88,1876.97,23086.29937953461,3709.41
2020-12-21,1876.21,1906.93,1856.69,22721.587526345364,3694.92
2020-12-22,1859.56,1884.61,1858.73,23811.98797659645,3687.26
2020-12-23,1872.08,1878.59,1858.59,23215.971166444855,3690.01
2020-12-24,1876.56,1882.55,1869.52,23692.875050452843,3703.06
2020-12-25,1875.82,1877.07,1877.07,24712.846107639132,3735.36
2020-12-28,1871.19,1900.53,1869.21,27070.992204486225,3735.36
2020-12-29,1877.99,1886.91,1870.99,27375.29868508799,3727.04
2020-12-30,1893.37,1894.06,1875.66,28880.919014740186,3732.04
2020-12-31,1893.81,1900.4,1885.55,28900.517678449723,3741.72
